"Date","Home","HG","HxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","HxGpPlayer xGoals","Away","AG","AxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","AxGpPlayer xGoals","GDGoal Difference (Own goals excluded.)","xGDtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","xGDpPlayer xGoals","FinalFinal Score (Own goals included.)","HxPtsExpected points earned, given the same sample of shots over 1,000 simulations.","AxPtsExpected points earned, given the same sample of shots over 1,000 simulations."
"2017-05-28","FCD","0","0.977","0.982","HOU","0","0.6019","0.6019","0","0.3751","0.3801","0","1.636","1"
"2017-05-27","SEA","1","0.9223","0.9437","POR","0","0.9767","1.0141","1","-0.0544","-0.0705","1","1.276","1.375"
"2017-05-27","NYRB","2","2.0211","2.0211","NER","1","1.6263","1.6281","1","0.3948","0.393","1","1.583","1.151"
"2017-05-27","MIN","1","1.3486","1.3486","ORL","0","1.4195","1.4225","1","-0.071","-0.0739","1","1.332","1.383"
"2017-05-27","COL","1","0.4953","0.4953","SKC","0","1.0746","1.0834","1","-0.5794","-0.5881","1","0.815","1.856"
"2017-05-27","SJE","2","1.7506","1.8037","LAG","3","1.2664","1.2664","-1","0.4842","0.5374","-2","1.786","0.949"
"2017-05-27","VAN","0","2.2591","2.3398","DCU","1","0.9456","0.9456","-1","1.3135","1.3942","-1","2.348","0.437"
"2017-05-27","RSL","1","1.5423","1.5423","PHI","0","0.8741","0.8849","1","0.6682","0.6574","1","1.968","0.768"
"2017-05-26","TOR","5","1.7921","1.7921","CLB","0","0.5267","0.527","5","1.2655","1.2651","5","2.415","0.402"
"2017-05-25","CHI","2","1.1749","1.1749","FCD","1","0.7982","0.7982","1","0.3768","0.3768","1","1.713","0.903"
"2017-05-21","MIN","1","1.6949","1.6976","LAG","1","0.4408","0.4408","0","1.2541","1.2568","-1","2.367","0.438"
"2017-05-21","NER","2","0.9685","0.9685","CLB","1","0.9903","0.9994","1","-0.0218","-0.0309","1","1.371","1.272"
"2017-05-21","ORL","0","1.142","1.142","NYC","3","2.5126","2.5461","-3","-1.3705","-1.404","-3","0.404","2.441"
"2017-05-20","VAN","2","2.3717","2.3833","SKC","0","0.769","0.7713","2","1.6026","1.612","2","2.531","0.338"
"2017-05-20","DCU","0","0.6906","0.6909","CHI","1","2.1655","2.1655","-1","-1.4749","-1.4745","-1","0.416","2.414"
"2017-05-20","SEA","1","2.8493","2.8534","RSL","0","0.6565","0.6565","1","2.1928","2.1968","1","2.744","0.17"
"2017-05-20","ATL","4","1.6358","1.6358","HOU","1","1.2715","1.2944","3","0.3643","0.3414","3","1.703","0.989"
"2017-05-20","PHI","2","1.6147","1.7346","COL","1","0.2506","0.2506","1","1.3641","1.484","1","2.558","0.266"
"2017-05-20","MTL","4","1.4747","1.4747","POR","1","1.0837","1.1034","3","0.391","0.3713","3","1.683","1.02"
"2017-05-20","FCD","0","1.2875","1.2886","SJE","1","1.3536","1.3726","-1","-0.0661","-0.0841","-1","1.365","1.356"
"2017-05-19","NYRB","1","0.9984","0.9984","TOR","1","2.0827","2.1804","0","-1.0842","-1.182","0","0.59","2.204"
"2017-05-17","SKC","3","1.4089","1.4362","SEA","0","1.1175","1.2315","3","0.2914","0.2047","3","1.569","1.128"
"2017-05-17","PHI","2","1.0277","1.0345","HOU","0","0.7891","0.7891","2","0.2386","0.2454","2","1.554","1.098"
"2017-05-17","CHI","3","0.9563","0.9563","COL","0","1.1408","1.1677","3","-0.1845","-0.2114","3","1.182","1.485"
"2017-05-17","RSL","2","1.2867","1.3124","NYC","1","1.1683","1.1991","1","0.1184","0.1133","1","1.432","1.291"
"2017-05-17","SJE","1","0.8561","0.875","ORL","1","1.3737","1.3805","0","-0.5176","-0.5056","0","0.928","1.768"
"2017-05-14","POR","1","0.8735","0.8794","ATL","1","0.5036","0.5036","0","0.3698","0.3757","0","1.69","0.937"
"2017-05-14","FCD","1","1.2874","1.2922","NYC","1","1.4497","1.4993","0","-0.1623","-0.2071","0","1.23","1.497"
"2017-05-14","NYRB","1","1.4446","1.4446","LAG","3","1.5393","1.5531","-2","-0.0947","-0.1085","-2","1.291","1.411"
"2017-05-13","NER","4","2.4599","2.4599","RSL","0","0.5798","0.5798","4","1.8801","1.8801","4","2.612","0.248"
"2017-05-13","ORL","2","0.8205","0.8205","SKC","2","1.5447","1.6328","0","-0.7241","-0.8123","0","0.735","1.995"
"2017-05-13","MTL","2","2.5882","2.6159","CLB","3","1.7288","1.7288","-1","0.8593","0.887","-1","1.907","0.884"
"2017-05-13","DCU","0","0.553","0.553","PHI","4","2.2763","2.2985","-4","-1.7232","-1.7454","-4","0.278","2.582"
"2017-05-13","TOR","2","2.4429","2.485","MIN","2","2.1582","2.3022","0","0.2847","0.1828","1","1.592","1.193"
"2017-05-13","CHI","4","2.5534","2.5534","SEA","1","0.9239","0.9401","3","1.6294","1.6133","3","2.509","0.355"
"2017-05-13","COL","3","1.2747","1.2912","SJE","0","0.7548","0.7548","3","0.5199","0.5363","3","1.828","0.901"
"2017-05-12","HOU","2","2.787","2.7988","VAN","1","1.2646","1.2817","1","1.5224","1.5171","1","2.353","0.502"
"2017-05-10","CLB","1","1.601","1.6311","TOR","2","1.8772","1.8772","-1","-0.2762","-0.2462","-1","1.129","1.567"
"2017-05-07","NYC","3","2.7534","2.9176","ATL","1","0.5162","0.5162","2","2.2372","2.4015","2","2.757","0.147"
"2017-05-07","MIN","2","0.9396","0.9413","SKC","0","1.4757","1.4886","2","-0.5361","-0.5473","2","0.982","1.747"
"2017-05-06","RSL","0","1.1541","1.1609","FCD","3","2.6132","2.6643","-3","-1.4591","-1.5034","-3","0.432","2.385"
"2017-05-06","CLB","2","1.0642","1.0642","NER","0","1.8799","1.9413","2","-0.8157","-0.8771","2","0.827","1.934"
"2017-05-06","SJE","3","1.4246","1.814","POR","0","0.8761","0.8761","3","0.5485","0.938","3","1.837","0.877"
"2017-05-06","SEA","0","0.7995","0.8007","TOR","1","1.5964","1.5964","-1","-0.797","-0.7957","-1","0.696","2.007"
"2017-05-06","DCU","0","1.2189","1.2208","MTL","1","0.7902","0.7912","-1","0.4288","0.4295","-1","1.641","1.026"
"2017-05-06","PHI","3","2.1324","2.1324","NYRB","0","2.2724","2.2855","3","-0.14","-0.1531","3","1.227","1.536"
"2017-05-06","HOU","4","2.2688","2.2688","ORL","0","0.5809","0.5809","4","1.6879","1.6879","4","2.603","0.266"
"2017-05-06","LAG","2","1.8403","1.917","CHI","2","1.348","1.3503","0","0.4924","0.5667","0","1.724","0.989"
"2017-05-05","COL","0","0.7086","0.709","VAN","1","0.7725","0.7941","-1","-0.0639","-0.0851","-1","1.265","1.334"
"2017-05-03","TOR","2","0.6705","0.6705","ORL","1","1.3709","1.3829","1","-0.7004","-0.7124","1","0.753","1.977"
"2017-05-03","SKC","2","2.1428","2.1817","NYRB","0","0.3468","0.3468","2","1.7959","1.8349","2","2.641","0.226"
"2017-04-30","ATL","1","2.8163","2.9105","DCU","2","1.0583","1.0583","-1","1.758","1.8521","-2","2.432","0.416"
"2017-04-29","SKC","3","1.4358","1.4358","RSL","0","0.492","0.4933","3","0.9439","0.9425","3","2.31","0.468"
"2017-04-29","SEA","3","2.4402","2.4493","NER","3","1.7635","1.7635","0","0.6767","0.6858","0","1.8","0.963"
"2017-04-29","NYRB","2","0.9346","0.9417","CHI","1","2.0361","2.1033","1","-1.1015","-1.1615","1","0.602","2.204"
"2017-04-29","LAG","0","1.0203","1.0203","PHI","0","0.6502","0.6502","0","0.3701","0.3701","0","1.69","0.964"
"2017-04-29","ORL","2","1.9284","2.0619","COL","0","0.1244","0.1244","2","1.8041","1.9376","2","2.746","0.142"
"2017-04-29","MTL","1","0.8531","0.8535","VAN","2","1.3064","1.3064","-1","-0.4533","-0.4529","-1","1.012","1.687"
"2017-04-29","CLB","2","1.1866","1.1873","NYC","3","1.6083","1.6083","-1","-0.4217","-0.421","-1","1.055","1.685"
"2017-04-29","FCD","2","1.5081","1.5324","POR","2","0.5863","0.5863","0","0.9218","0.9462","0","2.167","0.568"
"2017-04-29","MIN","0","0.6003","0.6003","SJE","1","1.8456","1.8744","-1","-1.2453","-1.2741","-1","0.451","2.365"
"2017-04-28","TOR","2","1.1241","1.1241","HOU","0","1.2612","1.2677","2","-0.1371","-0.1436","2","1.287","1.449"
"2017-04-23","MIN","1","0.9184","0.9231","COL","0","1.1232","1.1515","1","-0.2048","-0.2284","1","1.13","1.559"
"2017-04-23","NYC","1","0.7312","0.7312","ORL","2","0.8537","0.8537","-1","-0.1225","-0.1225","-1","1.141","1.495"
"2017-04-23","LAG","0","0.8365","0.8365","SEA","2","1.8662","1.8788","-2","-1.0296","-1.0423","-3","0.715","2.065"
"2017-04-22","NYRB","2","3.3457","3.4013","CLB","0","0.8403","0.8408","2","2.5054","2.5605","2","2.832","0.102"
"2017-04-22","HOU","2","2.092","2.0936","SJE","0","0.5708","0.5708","2","1.5212","1.5228","2","2.523","0.333"
"2017-04-22","PHI","3","2.8981","3.0479","MTL","3","1.4103","1.4266","0","1.4877","1.6213","0","2.322","0.531"
"2017-04-22","NER","2","1.7345","1.7949","DCU","2","0.8992","0.8992","0","0.8353","0.8957","0","2.023","0.766"
"2017-04-22","FCD","1","1.5013","1.5013","SKC","0","0.6245","0.6263","1","0.8768","0.875","1","2.103","0.648"
"2017-04-22","POR","2","1.2079","1.243","VAN","1","2.3876","2.3876","1","-1.1797","-1.1445","1","0.59","2.213"
"2017-04-22","RSL","1","0.4484","0.4484","ATL","3","1.8027","2.0666","-2","-1.3543","-1.6181","-2","0.353","2.459"
"2017-04-21","TOR","3","0.8331","0.8331","CHI","1","0.729","0.729","2","0.1042","0.1042","2","1.408","1.228"
"2017-04-19","NER","0","1.4335","1.4335","SJE","0","1.3733","1.3733","0","0.0603","0.0603","0","1.442","1.301"
"2017-04-15","CLB","2","1.4374","1.4374","TOR","1","1.2346","1.2378","1","0.2029","0.1996","1","1.595","1.121"
"2017-04-15","NYRB","2","1.4335","1.4335","DCU","0","0.8586","0.8586","2","0.5749","0.5749","2","1.811","0.917"
"2017-04-15","MTL","2","2.7212","2.7246","ATL","1","0.275","0.275","1","2.4461","2.4496","1","2.874","0.078"
"2017-04-15","POR","0","0.8139","0.815","SKC","1","0.9991","0.9991","-1","-0.1851","-0.1841","-1","1.116","1.56"
"2017-04-15","ORL","2","1.7484","1.7499","LAG","1","1.8711","1.8984","1","-0.1227","-0.1485","1","1.321","1.405"
"2017-04-15","CHI","3","1.3355","1.4623","NER","0","0.2271","0.2271","3","1.1084","1.2352","3","2.4","0.369"
"2017-04-15","HOU","2","2.1695","2.1769","MIN","2","1.2957","1.2957","0","0.8738","0.8812","0","1.981","0.808"
"2017-04-15","COL","1","1.0812","1.0812","RSL","2","1.5824","2.0901","-1","-0.5012","-1.0089","-1","0.912","1.854"
"2017-04-14","SJE","1","1.5267","1.6162","FCD","1","1.3897","1.393","0","0.137","0.2232","0","1.456","1.297"
"2017-04-14","PHI","0","1.1796","1.2503","NYC","2","1.684","1.778","-2","-0.5045","-0.5276","-2","1.055","1.694"
"2017-04-14","VAN","2","1.0699","1.085","SEA","1","1.524","1.6011","1","-0.4541","-0.5161","1","1.064","1.649"
"2017-04-09","ORL","1","1.5534","1.5534","NYRB","0","1.2244","1.2664","1","0.329","0.287","1","1.643","1.079"
"2017-04-09","SKC","3","1.082","1.0936","COL","1","1.3741","1.3741","2","-0.292","-0.2805","2","1.021","1.666"
"2017-04-08","SJE","1","1.7835","1.7885","SEA","1","1.4793","1.4899","0","0.3042","0.2986","0","1.572","1.17"
"2017-04-08","FCD","2","1.8108","1.838","MIN","0","0.7164","0.7164","2","1.0944","1.1216","2","2.168","0.611"
"2017-04-08","DCU","2","0.958","0.9645","NYC","1","1.0545","1.0611","1","-0.0966","-0.0966","1","1.333","1.372"
"2017-04-08","NER","2","0.9522","0.9684","HOU","0","0.1931","0.1931","2","0.7591","0.7753","2","2.083","0.568"
"2017-04-08","CHI","1","0.7381","0.7381","CLB","0","0.8338","0.836","1","-0.0957","-0.0979","1","1.211","1.436"
"2017-04-08","TOR","2","2.3854","2.3854","ATL","2","1.1737","1.1861","0","1.2117","1.1992","0","2.224","0.589"
"2017-04-08","PHI","1","0.7373","0.7373","POR","3","1.7113","1.7113","-2","-0.974","-0.974","-2","0.575","2.183"
"2017-04-08","RSL","3","3.0206","3.0495","VAN","0","0.742","0.742","3","2.2787","2.3075","3","2.686","0.214"
"2017-04-07","LAG","2","1.2449","1.2544","MTL","0","0.6212","0.6212","2","0.6236","0.6331","2","1.941","0.768"
"2017-04-02","POR","1","1.2188","1.2226","NER","1","1.3023","1.4297","0","-0.0835","-0.2071","0","1.31","1.403"
"2017-04-01","DCU","2","1.4021","1.4021","PHI","1","1.6162","1.6618","1","-0.2141","-0.2597","1","1.204","1.453"
"2017-04-01","VAN","4","2.4487","2.5547","LAG","2","0.9356","0.9356","2","1.5131","1.6191","2","2.355","0.495"
"2017-04-01","HOU","4","1.7133","1.7172","NYRB","1","1.3706","1.3706","3","0.3427","0.3467","3","1.611","1.113"
"2017-04-01","MIN","4","3.142","3.142","RSL","2","1.3444","1.3464","2","1.7976","1.7956","2","2.458","0.397"
"2017-04-01","CLB","2","0.5995","0.5995","ORL","0","0.4617","0.4617","2","0.1378","0.1378","2","1.441","1.105"
"2017-04-01","CHI","2","1.1793","1.1793","MTL","2","0.6278","0.6307","0","0.5516","0.5487","0","1.815","0.882"
"2017-04-01","NYC","2","0.7926","0.8018","SJE","1","0.8515","0.8561","1","-0.0589","-0.0544","1","1.242","1.398"
"2017-03-31","TOR","0","0.8543","0.8555","SKC","0","0.8036","0.8071","0","0.0507","0.0484","0","1.421","1.223"
"2017-03-31","SEA","0","1.3336","1.3336","ATL","0","0.9734","0.9793","0","0.3603","0.3543","0","1.653","1.062"
"2017-03-25","CLB","3","2.4339","2.6593","POR","2","0.7967","0.7967","1","1.6373","1.8626","1","2.434","0.4"
"2017-03-25","NYRB","0","2.2386","2.2416","RSL","0","1.0634","1.1525","0","1.1751","1.0891","0","2.164","0.655"
"2017-03-25","NER","5","4.0112","4.0128","MIN","2","1.0087","1.0137","3","3.0024","2.9991","3","2.879","0.077"
"2017-03-19","SEA","3","2.4682","2.4717","NYRB","1","0.4819","0.4819","2","1.9863","1.9898","2","2.747","0.155"
"2017-03-18","ATL","3","1.6802","1.6802","CHI","0","0.5071","0.5071","3","1.1731","1.1731","4","2.358","0.453"
"2017-03-18","DCU","0","1.1429","1.1429","CLB","2","2.2103","2.3258","-2","-1.0674","-1.1829","-2","0.58","2.227"
"2017-03-18","NYC","1","2.5419","2.6554","MTL","1","0.8512","0.8534","0","1.6907","1.802","0","2.531","0.341"
"2017-03-18","FCD","2","1.1921","1.194","NER","1","1.0534","1.0534","1","0.1387","0.1406","1","1.389","1.281"
"2017-03-18","POR","4","3.1613","3.2306","HOU","2","1.9455","2.0068","2","1.2158","1.2239","2","2.118","0.678"
"2017-03-18","ORL","2","1.5737","1.5744","PHI","1","1.2915","1.2989","1","0.2822","0.2755","1","1.62","1.101"
"2017-03-18","SKC","1","1.1028","1.1028","SJE","1","0.653","0.653","0","0.4497","0.4497","1","1.696","0.967"
"2017-03-18","COL","2","1.3568","1.3568","MIN","2","1.3161","1.3161","0","0.0407","0.0407","0","1.378","1.312"
"2017-03-18","RSL","1","0.6362","0.6362","LAG","2","1.161","1.161","-1","-0.5248","-0.5248","-1","0.82","1.852"
"2017-03-18","VAN","0","0.4453","0.4453","TOR","2","1.0623","1.0623","-2","-0.617","-0.617","-2","0.786","1.839"
"2017-03-12","NYC","4","1.1873","1.2101","DCU","0","1.2871","1.2871","4","-0.0998","-0.077","4","1.271","1.442"
"2017-03-12","MIN","1","2.262","2.382","ATL","6","2.1997","2.1997","-5","0.0623","0.1824","-5","1.373","1.379"
"2017-03-12","LAG","0","0.8508","0.8709","POR","1","2.389","2.3904","-1","-1.5382","-1.5195","-1","0.335","2.525"
"2017-03-11","HOU","3","0.8895","0.8918","CLB","1","1.8858","1.8892","2","-0.9963","-0.9974","2","0.62","2.159"
"2017-03-11","CHI","2","0.5502","0.5502","RSL","0","1.5239","1.5262","2","-0.9737","-0.976","2","0.602","2.165"
"2017-03-11","NYRB","0","1.487","1.4885","COL","0","0.2866","0.2866","0","1.2004","1.2018","1","2.433","0.345"
"2017-03-11","PHI","2","2.0031","2.0043","TOR","2","1.4242","1.4242","0","0.579","0.5802","0","1.92","0.801"
"2017-03-11","MTL","2","1.2216","1.2216","SEA","2","2.0852","2.0852","0","-0.8636","-0.8636","0","0.713","2.051"
"2017-03-11","SKC","0","1.3741","1.3773","FCD","0","0.6889","0.6889","0","0.6852","0.6885","0","1.921","0.79"
"2017-03-11","SJE","3","2.1954","2.2249","VAN","2","0.4461","0.4461","1","1.7492","1.7788","1","2.549","0.296"
"2017-03-05","ATL","1","1.0645","1.0651","NYRB","1","1.2781","1.2969","0","-0.2136","-0.2317","-1","1.157","1.535"
"2017-03-05","ORL","1","0.7819","0.7819","NYC","0","1.2681","1.2681","1","-0.4862","-0.4862","1","0.916","1.771"
"2017-03-05","VAN","0","0.6794","0.7162","PHI","0","0.4348","0.4348","0","0.2447","0.2814","0","1.548","1.023"
"2017-03-04","CLB","1","1.3498","1.3498","CHI","1","1.3231","1.3642","0","0.0267","-0.0144","0","1.392","1.317"
"2017-03-04","SJE","1","1.6313","1.6313","MTL","0","0.111","0.111","1","1.5203","1.5203","1","2.61","0.216"
"2017-03-04","LAG","1","1.7693","1.7693","FCD","2","0.5316","0.5316","-1","1.2377","1.2377","-1","2.487","0.342"
"2017-03-04","RSL","0","1.7214","1.7239","TOR","0","1.2842","1.2842","0","0.4371","0.4396","0","1.769","0.959"
"2017-03-04","COL","1","0.8623","0.8701","NER","0","0.4452","0.4452","1","0.4171","0.4249","1","1.737","0.891"
"2017-03-04","DCU","0","1.4508","1.4578","SKC","0","0.8905","0.8914","0","0.5603","0.5664","0","1.909","0.802"
"2017-03-04","HOU","2","1.3007","1.3172","SEA","1","0.9005","0.9005","1","0.4002","0.4167","1","1.778","0.962"
"2017-03-03","POR","5","2.612","2.612","MIN","1","0.6315","0.6315","4","1.9806","1.9806","4","2.709","0.195"
